text,label
yau bazzen manjo talakawa suna murna da samunka a duniya alherin allah shi kaima ka baba sarkin tausayin talaka 😂😂,0
a ko inadai talakawa suke jawowa kansu kaskamci wlh 😏😏😏,1
tabbas kayi furuci mai kyau amma hakan ba ya nuni da cewa zamu gafarta maku har sai kun gyara barnar da ku tafka ma talakawan nigeria daga sannan sai mu duba yiyuwar yafe maku 😢😢,0
sai da uwar ya taji kunya koh😂,1
rahma kina da kyau sosai 😍😍,0
sbd ubnshi ne kafata 🤨,1
hhmn allah maiyadda so yayinda kaso 80 yan qasa ke kwanciyar jinya aqasa don rashin gadaje a asibitin qasar suke mutuwa ba addadi amma kash sai ga cutar da batama kashe mutum goma ba amma anashirya mata kwakwanta akan gadajenku kukuke ciwonku muke shan yunwarmu😢😢😢😢,1
amma bazai hana mutuwar sa ba a lokacin da ta iske shi😂,1
na rantse gonda kowata jamiyya da wannan matsiyaciyar jamiyar taku☺️,1
ai haka yafi kyau😁,0
tabbas sunyi abinda ya kamata👍,0
talauci da yunwa yayiwa mutane yawa 😢daman kayansu ne kuma suka kwashi abarsu😂bakaji gwamnonin tsit ba jikin takaura yayi laasar basuda ta cewa gwamnoni dai an fadi shirim ba nauyi 😣,1
shugaba mai adalaci na talakawa 😃😃,0
barça ta fi karfin ya ne kawai 😂😂😂,0
kuma da anzo an tsare mutum ya kasa karanta fatiha amma an iya turancin karya mtwceew😏,1
ina ruwan mu da shi😂🤣😂,1
wato da yake kudu ne bamu mai yasa yan taaddan da ke damun arewa ba a nuna musu tashin hankalin ba wannan ai rainin wayau ne🙄,1
wlh ko kyauta aka bani sai nayi karar mutum sabida sam irin na yan jagaliyar gari ne 🙄🙄,1
💃🏻💃🏻💃🏻alhamdulillah 🎊🎊🎊🤣😆💃🏻🤸🏻‍♀️🤸🏻‍♀️🤸🏻‍♀️🤸🏻‍♀️ allah ya qara duhun da zurfin rami ameen yaa hayyu yaa qayyum,0
wannan gaskiya ne sai dai yan kano a twitter su dai kam ka sa musu ciwon corona 😉,1
allah yakaremu aamen aamen 🙏,0
matsalar rashin tsaro data addabi arewacin nigeria da kuma kasar gaba daya 🙏,1
wai gwamno nin nigeria suna afa kwayoyi ko 😂,1
abun mamaki takaici da dariya baya karewa a nigeria wannan wane irin labari ne😂😂😂,1
balai ya kashe su yasin🤔,1
idan dai ba munafici ba ne haka za ku ce yanda aka kamabwani matashi kirista ya nabƙoƙarin tayar da bam a choci a kaduna🙄,1
masha allah duk irin yan iskan nan muna bukatar adinga yanke masu hukunci ko mun samu sauki kasar nan 🙏,0
zasu aika ta abunda yafi haka ma tunda ne ke shugaban kasar amurka 😂,1
da wani wawan fuskanshi a gurin🙄,1
ku ba yan iska baku ci gabaa🤣🤣,1
😢 allah yajikan malam allah yakai haske kabarin malam jafar 🙏🏽😢 duniyya abun tsoro ce allah ka rabamu da ilimi mara amfani wani ilimin dashi kwara jahillci,0
wai dan farka sai gumi ya ke a cikin alkyabba 😂,1
kuci gaba da adawa kawai 😂😂😂,1
ni dan jamiyar apc ne kuma inna fatan allah ya kawomana sauki a duk lamuranmu na yau da kunlunamin🙏🙏🙏 dangane da bayanan da me girma tsohon shugaban kasa ebele jonathan yayigaskiyanebabu abinda muke koyawa yayanmu illa kiyya bangaren da banakaba ta kowace fuska,0
allah ya kyauta ⭐️,0
zan dura ashar yaseen saii ku kashe mu aiii 😏😏,1
obama kayi rawar gani sosai gaskia duniya za ta yi reshin shugaba nagari bamu san ya amurka zata kasance ba idon ka sauka daga mulki 😭😭😭😭😭😭,0
hmm toh ai haka yafi bakuga anzauna lafiya ba saboda lalle buba yadace da yagwai a irin wagga yanayin😀,0
kuma ya ansa sunan alalh kyauta toh 😃,0
😭😭😭😭😭😭😭😭 sai wata rana ba don rai na so ba,1
allah ya taimaka amma nikam ina 🚶‍♂️🚶‍♂️🚶‍♂️bazeyihu ba,0
innalillahi 😭 kano sun rasa manya kalakala attajirai mallamai shuwagabaninyankasuwamasu madafin iko talakawa da sauransu allah ya kawo mana karshen wannan masifar ya sa mu dace,0
mukwantar da hankalinmu hhhhh😁😁 wlh tundaga 1960 kawo baatabayin shugaban kasa marar tausayi marar imani irin buhariba,1
a kashe su ko 😒 dama ba karamin aikinsa ne ba,1
kinyi kyau antina 🔥👌,0
kwankwaso baikai buhari yaji tsoronsaba insha allah kwankwaso batsunsu ba tarko 😋😝😜🤪,1
dan rainin hankali kenan🤣😂🤣,1
allah ina roƙonka alfarman tsarkakan sunayenka kacigaba da kunyata shugabannin ƙasar faransa da duk wani mai goyon bayan muzanci ga janabin habibinka ﷺ❤️,0
rahama gaskiya kin soma pita daga sahun yan adam🙄🙄,1
ok allah ya kaimu ai naga zaa sha dariya 😂,0
allah mai iko dama kina jin 🇮🇳 india to yayi,0
nifa daman na dade da tsanan who din nan ☹️,1
barka da rana hausa✋,0
😠su zauna ayita kashesu karsu dawo arewa tunda su mayu ne basu san datajar ransu da mutuncin su ba daure su akayi ne ko dole ne sai sun zauna a kudu,1
nabi gida da mugun gudu tsirara🏃🏃,1
ammana fa yakka mata a bari muyi ibadunmu 🙏🙏🙏 mu roki allah ya kawo munna sauki,0
adhama ya handame salat yayi gaba da buhun shinkafa😂😂😂😂,1
akoi kalubale a harkar abota sakanin maza domin wani ka dauke sa abokin ka na hakika kuma daga karshe yaci amanar ka babu dadi😭😭😭,1
nike da abunda bazan manta dashiba a 2020 har nabar duniya nabarwa zuciya ta wannan takaicin allah ya kara mana imani duniya da lafira amin😭😭,0
allah yasa kar su dongarus suyi musu chiki🚶🚶🚶,1
wallahi bataba mahaukaci yan gwamnati irin ta buhari atarihin nigeria allah ya isa 😭😭😭,1
kana zagin buhari afakaice kana ziga jahilai suzageshi toh kai dakake cewa buhari bayajin shawara kai kafito kanuna wani abu guda daya wanda kasamar a layinku ko kanuna wani dan talaka guda daya wanda kataimakawa kawai tsofaffin karnuka ace wai sune dattijai a arewa 👎👎👎,1
gavadai gavadai musulunci allah y sanya hk har cikin 🇫🇷 ameen,0
yan bindiga sun sace yan china huɗu a calabar da ke kudancin najeriya 👉,1
acigaba da hakuri talakawa a cigaba da wanke hunnuwa da kuma sanya takumkumin hanci canji na nan tahe 🤣,1
babu abunda zai same mu sai abunda allah subhanahu wataala ya rubuta zai auku damu allah gamu gareka🙏,0
sai aci uwarsu ita da aljanun😏,1
sai su makale a can su rinka gaya wa mutane maganganun banxa🙄,1
wllh wannan azzalumi magani guda a harbe shi har lahira domin yazama darasi ga azzalummai irin shi ni gaskiya banga alamun yin adalci a gwamnatin shugaba ba wllh wannan taasa har ina😭😭😭😭😭😭😭😭😭😭😭😭😭😭,1
innalillahi waina ilaihim rajiu 😭😭😭😭 ya allah kana ganin halin da muke ciki ya allah kawo mana dauki amma wllh allah shugaban nin kasar mu hakkine a kanku wllh kuma karku manta allah yabaku shugaban cine badan kuyi abuda kuke soba aaa allah y baku ne dn aluma,0
na rasa mahaifiya da yaruwata a wannan shekarar so bazan taba mantawa da ita ba har nima in koma ga allah 😭😭,1
allah ya kara daukaka taska✊💖,0
daganam tashar jirin sama da ke tashi dake babban birnin katangu munji dadin da fara wannan gasa ta gudun cire takakalminkaa mu dama tuni muka fara namu da tsuntsayee a sarararin samaniyaa kumaa insha allah muma zaa fafata damu,0
babuhari yayi alkawarin kwatosuba 🤔,0
bbc gidan hauka dama trump da biden najin hausa🤔,1
didi kenan ai komai ba komi bane yadda kk ce shine kawae 💕💝 inbaka da makiya bakka cigaba arayuwa,1
karya yake minahiki😑,1
haka tace wai ita ma abin tausayi ce kowa ma abin tausayi ne wajen allah muna rokon allah yaganar damu wajen kaucewa daga rodanin wannan duniya 🌏👈,0
masha allah uban giji allah y kara karemu baki daya🙏🏻🙏,0
talakawa na tare dakai allah ya kare ka daga sharrin maqiya😓,0
sai yau na ida tabbatar da cewa munyi zaben tumun dare allah ya isa wlhi😡,1
bbc munafukam allah shegu meyasa baku irgo garuruwan da aka haifi isiaka oladayo da leo irabor ba amma kun irgo na sauran shegu😕,1
yama lashe kawai zakuce 😎,0
hahaha 😂😂😂 kowa yasanta ai apc tsiyace,1
nikam allah wadai kawae ya iyane🙄,1
dan allah kema kidin bada shawara mai kyau koda xaki samu mabiya kyawawa😂,0
allah ya tsine musu albarka ya tarwa tsasu😭😭😭,1
freedom radio idan kunason muci gaba da bibiyarku ku daina cigaba da kawo mana irin wadannan maganganun na shifcin gizo saboda mungaji da jinsu 🙄,1
wllyi bbc kun samu matsala don allah meye wani abin dado ko hankali a wan nn wakar😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠mtssssss,1
allah yasa yana cikin aljannatul fiddausi sauran leaders kuma da basuda imani allah ya bimana hakkimmu cikin gaggawa🙏,0
allah yabachi lafiya sauran waenda basuda lafiya amin summa amin 🤲🤲,0
allah yasa muma masama saukin kashe kashe a nigeria 🇳🇬,0
saura yaci da itaceh koh bishiya ba tsinke ba🙄,1
allah shi wadaran mulkin apc wllh nayi da nasanin zamana dan nigeria karkashin mulkin jahilin shugaba wllh indai inada hakke a kansa ranar alkiyama saidai a konashi bazan yafe nawa hakkin ba 😭😭😭,1
aslm bbc hausa tambaya ta itace shekara bbc hausa nawa kuma a wace kasa takene nagode 🙏 fatan alkairi,0
i ko sai allah to meye dalili🤔,0
da a china ne da tuni mai kaddamar da wannan doka ya dade lahira 😭😭😭,1
acikin azuminma sai anyi gulma to bamusani🤔,1
sadau kike kowanipa kin birgeni enaso naga mutum inzayyi abu yayishi perfectly 🥳🥳🥳❤️❤️❤️ kinyi buraaaubaaa kuma takai miki 🌚🌚🥂🥂🍷🍷 ena roqon ubangiji ya shiryaki lokaci daya yakuma yafe miki🙏🏼🙏🏼🙏🏼 mutane sunsaki gaba,0
wai kaman yanda ya kayar dasu a rumfan zaben shekarau da ta gawuna 🤔,1
kaci banza malam ai ka fadi haka 🤣,1
😂😂😂😂😂 lallai karatu yai gardama pope abun har ya kai haka lallai duniya tazo karshe ai sai yafara aurar da dansa ga wani gardin shine abinda zai tabbatar mana yana goyon baya,1
dan allah majalisar dinkin duniya tazo ta kwace mulki a hannun baba bubari💔,1
allah ka taremu saboda annabi 🙏,0
madallah 👏 dama iskanchin da akeyi a onitsha ya wuche gona da iri,1
wanan shekaran babu nuna tsiraicin kenan a halin gaskiya baki burgeni ba wlh😁,1
ya kai koton allah ya isa kawai shi yafi sauki 🤣🤣,1
durin uwa daman corona tana kisa a nigeria 😂😂,1
allah ya tsari gatari da saran shuwa ha 😂 ha 😂,1
basu da gaskiya azallumai ne😎,1
duk kanku akeji mudai kawai allah yakawo mah addininmu dauki yakuma kare musulmi a duk inda yake amiin☝️☝️☝️,0
allah ne masani 🙏🏼,0
komadai mene ne zaginta akai🤣,1
sunje mali an korosu ku tsaya ku gyara qasar ku yafi en wahala💔,1
manjo bbu mgn wlh 😂😂😂 ya qware wajan yin allah wadae😂😂😂,1
allah ya baka ikon yan hakan🙏🙏🙏,0
shan alwashin na nawa yayi zancen banza kawai 😡😡😡,1
nima shekaranjiya nazo nasiyi nawa abin kuma yayi kyau har yanxu ina kallon rama da cikin mati na wata 3 daya gudu yabarta dashi🕺😅,0
amma shugabannin arewa kunji kunya 🤔🙄 wai ace sai yan kabilar igbo ne zasu yi maku aikin ku ku ya kamata ku bibiya ba su ba kuna ganin zasu bincika maku yadda ya kamata 🤔🙄 mtsss 💁‍♂️🙅‍♂️,1
ai daman naji wani yana fadin jaridar sun kamar sahara reporters ce a nijeriya ba komai suka fadi gaskia ba🙄,1
idan wannan ya fadi ai tashi zai masa wuya 😂,1
oh allah yasa mu cika da imani🤔🤔🤔,0
sai kayi 12 talaka zaisha jarmiya 😎,0
allah kaji kan dan kwarai gamji sardauna ahmadu bello amin kasa aljannah makomah amin albarkar annabi da qurani 🤲🤲🤲,0
innalillahi wa inna ilaihi rajiun allah ubangiji ya gafarta masu ya kyautata tamu😭,0
allah kawo mijin aure🙏,0
kar ka sha mamaki acema wani dan nigeria ya sace 🤣😂😂😂😂,1
hhhhhh nigeria kasarmu ta gado 😂😂,0
wato wannan yana nufin alumma su san chewa de najeriya bazata bunkasa ba a waadin mulkin buhari ba saboda mu cere rai kenan 🧐🧐🧐,1
anki a sake shi😏,1
toh dama a hannun waake inba a hannun allah ba kedai ki gyara👌,0
allah sarki allah yaimana magani 🤲,0
nifa inaga fa asiri akai wa mutumin nan fa kokuma dai jibrila aminu nan ne 🤔️,1
allah amshi iba dunmu🙏,0
gaskiya hakan yayi dai dai 😃😃😃🤗🤗,0
kin ci mutumci mu kin samu abinda kike nema ko to wlh tallahi duniya tana jiranki sai kin wayi gari ko kare yafi ki darja tun yahudawa sun saki gb ko ba don allah ya aramiki kwanaki kadan 😢siyasa kike yin yada kike so ki ci gaba da sannu zaki gane gsky alh ysiryki,1
allah taimaki sarkin waka kuma dan buram allah shikara basiraameen🙏🏼,0
hmhmhm 🤔🤔 duk acikin zafin fadiwa a zabe ne,1
allah yakawomana sauki cikin gagawa allah muntuba 🙏🙏,0
allah ya basu lafiya mukuma allah ya karemu🙏,0
kai wannan lafiyarsa kua😲😲,1
allah ya kyaimu gaban🤣🤣🤣🤣,0
ana yi muna jin dadii 😂,0
idan ba munafirci ba meyasa kano ce kadai kuka damu da ita baku dauko na wasu garuruwan sai dai kano kadai mtschew 🤨,1
kenan duk taron yuyuyu ne a gidan da basu kula ba 😂😂😂,1
kasafin wahala dai🤣🤣,1
sauro dan karami amma sai balai😂,1
ya allah ya wargaza amruka da china da france da muggan rohinger da duk wani mai yima addinin musulunci zagon kasa a duk inda yake🙏🙏,1
ana tare sadau🥰🥰😁 agaishe mati a zazzau😅,0
baba buhari muna nan tare dakai🙅,0
allah dai ya tsare yawale 😂😂,0
da matin da uwar matin da uban da ya haife matin duk sunci uwatai 🙄,1
innalillahi wainna ilaihirajiun ya ubangiji ba dan muba dan halin mu ba allah mun tuba ka kawowa kasar mu zaman lfy ya allah ana kashe mutanen da basu ji baba su gani ba allah ka sassauta manaya allah duk wanda yake da sa hannun a kisan nan allah ka wulakanta shi🤲🤲😭😭,0
sai dai a ingantashi bazai rushi ba alfarman annabi saw duk maison ya rushi bazai samu nasara insha allah 🤲🤲🤲,0
subhanallah allah ka tsare alumma inmu😥😢,0
wannan hka yake baba 😂😂🤣🤣,0
matsalar itace koda an kwato kudaden wasu ne ke sake sacewaanyi ba a yi ba kenan🤷,1
bbc wannan wani irin magana bakwaon zaman lafiya haka anazaman lafiya kuka zakolo labaran karya wai en twitter sunyi pishi da gomnan borno zulum to kuji tsoron allah kuna fadin gaskiya 😡,1
ku kuma yan tsulku ina ruwanku da abinda kee faruwa shikenan bakuda aikinyi sai yada balai😂😂,1
mashaallah allah ya sanya alkairi yasa anyi kenan 🙏 allah kuma ya basu zaman lafiya,0
kaji tsinan ne watau magudin zabe asali ya samo daga amurka amma in anyi a africa don raini sai suyi ta kumfar baki 2023 sai mun tafka magudi domin kayarda wan nan gwamnatin zubar da jinin talakawain anyi magana muce trump ya koya mana sakon yan pdp🤣🤣🤣🤣,1
😄 wanan maganar shauki ne takeyi ai kudi abokan tafiya ne saboda gasu sunsa mahmud yabi,0
allah yasakamana musulman duniya yakuma jikan malan da rqhama yakare kare musullinci da musulmai masu naiman ganin bayanshi allah kayi mana maganinsu😭😭😭,0
allah ya ba masu son yi a nigeria 🇳🇬 saa,0
dole ayi tsirara👈,1
masha allah yau zamu fara kuka ramadan zai tafi 😭😭,0
hegen tunda ba kasar yake ba ai ba mamaki 😂,1
karshen su ne yazo 😆,1
wannan gaskiyane sarki👍,0
babu sai talauci da yasa yan kasa acikinsa kawai yaje yana gyara kansa ai yaci amanar kasa wlh kuma wlh allah ya is a😕😭😭,1
allah ya qara girma da daukaka 🙏🙏🙏🙏,0
😂😂😂😂 mun gode allah da mark ba ya jin hausa muyi zagin mu da hausa san ran mu 😂😂 in kuma suna gane ta kano ai ba sa gane ta sakkwato,1
allah kabasu ikon gani 🙏,0
🙆🏽‍♂️🚶🏽🚶🏽🚶🏽🚶🏽🚶🏽🚶🏽na shiga uku,1
an sace mai waya 📱 an an shi mashi kudi 💰 sai ansar layin waya yayi wahala a hannun wanda yayi register nin kawai dai za a bamu wahala ne,1
ga rana ga zafin tukuba da wanne mai nama ze ji 😂,1
wanan gwamnatin tafi maida hankali warin kuntatama talakawan qasarta😏😏😏,1
yajin aiki dulice kesawar maaikata keyi badan sonason sosa talaka cikin wani haliba saidan soja konnan👉👂👂 gwamnati tagaira,1
allah ya bata lfyda dukkakan alummar musulmi mara sa lfy🤲🤲,0
yaci uwarsa karen😡,1
saura kuma yan arewa suce saboda alamun tabarbarewar halin tsaro a yankin kudanci buhari ya nada sababbin hafsoshin soji😎 nasan makiya baba manjo zasu iya cewa ai saboda an fara taba yarbawa ne😎,1
allah gafarta masa isa aljannah ce makomarsa 🙏,0
mahaukata ne su kamar ka🙄🙄🙄😠😠😠😡😡😡😏😏😏❌✖❌✖❌,1
babu sai talauci da yasa yan kasa acikinsa kawai yaje yana gyara kansa ai yaci amanar kasa wlh kuma wlh allah ya is a😕😭😭,1
🤭🙆🤔lalle wannan maganar wlh da matsala tayaya mutumi daba jamiin tsaro ba zaa bahi bindiga mamakon aqarawa jamiin tsaro albachi da qarin kayan aiki to indai hakane su jamian suje suyi barci kenan kokuma mai,1
abun fa da ban tsoro allah ya sa a gano su cikin aminci allah ya tsare su daga dukkan sharri amin 😭😭😭😭,0
subhanallahi allah ya kyauta allah kuma ya maida alkhairi amin summa amin👏👏👏😭😭😭,0
arne nefaa bamason iskanci banza😪,1
to sae me idan trump din ya saka shidin wani mutumen kirkine ko wani abun arziki mstwww😏,1
me yasa su kudu bazasu yi wahalan mai ⛽din ba mu kowani wahala akan mu yake karewa 😡,1
allah ya kawo mana shugabbani nagari idan da akwai adalci a milkinka ai babu wanda zai sace kayan abinciallah ya iya mama🙏🙏🙏,0
allah yaki kan mai babban daki ameen yasa aljanna ce makoma ameen 🤲👍,0
alhamdulillah allah yakawo karshen musibarna n ameen🤲,0
saura ya kira abba gida gida 😂🙌,1
allah yasa wannan yaza sanadin shiriyar ki damu ba ki daya allah yasa kar shedan ya rinjaye ki kan abubuwan da yan uwa musul mai suke ta fadi duk yana daga cikin jarabaear da allah yake miki kuma suna yi ne daidai fahimtarsu ki ta kara hakuri da abin daya biyo baya ✌🏻,0
daga fadin gaskiya sai kora daga aiki🤔 toh allah ya kyauta,0
kufa yan rainin hankali ne inkuka rasa abin fada saiku fara raina mana hankali mai ya hada dabba da takunkumi😡,1
ya allah ya tsinewa kakar uwar mai karya 🙄🙄🙄🙄🙄🙄 wannan itace mafi girmar karya da aka rabayi a karnin mu wai dan allah mai yasa wasu tsofafen basa jun kunyar allah idan mu sun raina mu allah ya isa mu 😏😏😏😏😏😏,1
mganan banza a kasannan mun dauki tsananin yarda mun bawa gomnati amma karshe dame suka saka mana an wawushe mana dukiyan kasa ba ruwa ba titi ba kiwon lapiya mai inganci kai abin takai takawo ranmuma bamu tsira dashi ba mun yanke kauna akan kasarnan wlhy☹️😡😠😤,1
inji uwar waye 😂😂 allah ya tsine irin wannan qoqarin,1
ni daman na dade da sanin cewa wannan lbrn kanzon kurege ne kawai😎,1
allah sarki☺ ashe dai yanasan sarauta😎,0
hauka maganin ka allah😂😂ji nake pantami shine wanda sukai ta muqabala da muhammad yusuf,1
yana da kyau shugaba ya rinqa nuna jarumta da jajircewaba wai ko yaushe suna nuna hali na rauni gazawa da jin tsoro ba ta hanyar kiran yin sulhu sau ba adadi da mutanen da ba su san alƙawari ba👍👍👍,0
